target_year,target,horizon,method,error_method,source,score
2021,ngdp_rpch,0.5,rolling window,absolute,bvar,1.84233437065381
2022,ngdp_rpch,0.5,rolling window,absolute,bvar,0.363920519641716
2023,ngdp_rpch,0.5,rolling window,absolute,bvar,0.422396037640015
2013,ngdp_rpch,1,rolling window,absolute,bvar,0.768052839008677
2014,ngdp_rpch,1,rolling window,absolute,bvar,0.719336936376367
2015,ngdp_rpch,1,rolling window,absolute,bvar,0.847339945438637
2016,ngdp_rpch,1,rolling window,absolute,bvar,0.681947061100361
2017,ngdp_rpch,1,rolling window,absolute,bvar,0.660104352562658
2018,ngdp_rpch,1,rolling window,absolute,bvar,0.688432268156421
2019,ngdp_rpch,1,rolling window,absolute,bvar,0.646472025745608
2020,ngdp_rpch,1,rolling window,absolute,bvar,6.5283760375958
2021,ngdp_rpch,1,rolling window,absolute,bvar,2.30081414208465
2022,ngdp_rpch,1,rolling window,absolute,bvar,0.68590378855367
2023,ngdp_rpch,1,rolling window,absolute,bvar,0.890094597753934
2013,ngdp_rpch,1.5,rolling window,absolute,bvar,0.991020233971161
2014,ngdp_rpch,1.5,rolling window,absolute,bvar,0.774270200808802
2015,ngdp_rpch,1.5,rolling window,absolute,bvar,0.788415983156185
2016,ngdp_rpch,1.5,rolling window,absolute,bvar,0.813977745175014
2017,ngdp_rpch,1.5,rolling window,absolute,bvar,0.668071717137797
2018,ngdp_rpch,1.5,rolling window,absolute,bvar,0.744591611542973
2019,ngdp_rpch,1.5,rolling window,absolute,bvar,0.76096772296597
2020,ngdp_rpch,1.5,rolling window,absolute,bvar,6.54885940550939
2021,ngdp_rpch,1.5,rolling window,absolute,bvar,5.08403401920744
2022,ngdp_rpch,1.5,rolling window,absolute,bvar,0.864200724734239
2023,ngdp_rpch,1.5,rolling window,absolute,bvar,1.00785484179892
2013,pcpi_pch,0,rolling window,absolute,bvar,0.0840292466594163
2014,pcpi_pch,0,rolling window,absolute,bvar,0.093323632671593
2015,pcpi_pch,0,rolling window,absolute,bvar,0.0895800383020494
2016,pcpi_pch,0,rolling window,absolute,bvar,0.0742043217009869
2017,pcpi_pch,0,rolling window,absolute,bvar,0.0689459086767448
2018,pcpi_pch,0,rolling window,absolute,bvar,0.0930201331798673
2019,pcpi_pch,0,rolling window,absolute,bvar,0.0748802460304068
2020,pcpi_pch,0,rolling window,absolute,bvar,0.162275951547955
2021,pcpi_pch,0,rolling window,absolute,bvar,0.095786882466643
2022,pcpi_pch,0,rolling window,absolute,bvar,0.187223437817055
2023,pcpi_pch,0,rolling window,absolute,bvar,0.0966407521867596
2013,pcpi_pch,0.5,rolling window,absolute,bvar,0.220286869528034
2014,pcpi_pch,0.5,rolling window,absolute,bvar,0.387690221469847
2015,pcpi_pch,0.5,rolling window,absolute,bvar,0.296770989519756
2016,pcpi_pch,0.5,rolling window,absolute,bvar,0.349836395615907
2017,pcpi_pch,0.5,rolling window,absolute,bvar,0.34472403362851
2018,pcpi_pch,0.5,rolling window,absolute,bvar,0.283945824098617
2019,pcpi_pch,0.5,rolling window,absolute,bvar,0.349713366077108
2020,pcpi_pch,0.5,rolling window,absolute,bvar,0.332083777430934
2021,pcpi_pch,0.5,rolling window,absolute,bvar,0.512486512537068
2022,pcpi_pch,0.5,rolling window,absolute,bvar,0.912784760374776
2023,pcpi_pch,0.5,rolling window,absolute,bvar,0.334628340107605
2013,pcpi_pch,1,rolling window,absolute,bvar,0.486909351782221
2014,pcpi_pch,1,rolling window,absolute,bvar,0.722111397647734
2015,pcpi_pch,1,rolling window,absolute,bvar,0.824933473410004
2016,pcpi_pch,1,rolling window,absolute,bvar,0.688568065153304
2017,pcpi_pch,1,rolling window,absolute,bvar,0.481911371288263
2018,pcpi_pch,1,rolling window,absolute,bvar,0.480862750640298
2019,pcpi_pch,1,rolling window,absolute,bvar,0.655128529358534
2020,pcpi_pch,1,rolling window,absolute,bvar,0.903393390236407
2021,pcpi_pch,1,rolling window,absolute,bvar,0.605549328604324
2022,pcpi_pch,1,rolling window,absolute,bvar,2.78538763947012
2023,pcpi_pch,1,rolling window,absolute,bvar,0.717417884414941
2013,pcpi_pch,1.5,rolling window,absolute,bvar,1.05157344408461
2014,pcpi_pch,1.5,rolling window,absolute,bvar,0.867020615397532
2015,pcpi_pch,1.5,rolling window,absolute,bvar,1.33983356666508
2016,pcpi_pch,1.5,rolling window,absolute,bvar,0.711650474812962
2017,pcpi_pch,1.5,rolling window,absolute,bvar,0.566797664791012
2018,pcpi_pch,1.5,rolling window,absolute,bvar,0.682750264856541
2019,pcpi_pch,1.5,rolling window,absolute,bvar,0.749182378261471
2020,pcpi_pch,1.5,rolling window,absolute,bvar,0.894279164459257
2021,pcpi_pch,1.5,rolling window,absolute,bvar,1.01056042099471
2022,pcpi_pch,1.5,rolling window,absolute,bvar,2.98096608970684
2023,pcpi_pch,1.5,rolling window,absolute,bvar,1.40386583834146
2013,ngdp_rpch,0,rolling window,absolute,bvar_const,0.0730116279648226
2014,ngdp_rpch,0,rolling window,absolute,bvar_const,0.0772418646427895
2015,ngdp_rpch,0,rolling window,absolute,bvar_const,0.0741676223015639
2016,ngdp_rpch,0,rolling window,absolute,bvar_const,0.065902842954594
2017,ngdp_rpch,0,rolling window,absolute,bvar_const,0.0660738631307551
2018,ngdp_rpch,0,rolling window,absolute,bvar_const,0.0754402194864946
2019,ngdp_rpch,0,rolling window,absolute,bvar_const,0.174300295592127
2020,ngdp_rpch,0,rolling window,absolute,bvar_const,0.601342783727928
2021,ngdp_rpch,0,rolling window,absolute,bvar_const,0.145479979858765
2022,ngdp_rpch,0,rolling window,absolute,bvar_const,0.108647789275515
2023,ngdp_rpch,0,rolling window,absolute,bvar_const,0.0952608629953476
2013,ngdp_rpch,0.5,rolling window,absolute,bvar_const,0.312323985483567
2014,ngdp_rpch,0.5,rolling window,absolute,bvar_const,0.471478167355573
2015,ngdp_rpch,0.5,rolling window,absolute,bvar_const,0.374306137013228
2016,ngdp_rpch,0.5,rolling window,absolute,bvar_const,0.404108188117572
2017,ngdp_rpch,0.5,rolling window,absolute,bvar_const,0.342960893427158
2018,ngdp_rpch,0.5,rolling window,absolute,bvar_const,0.334980086696087
2019,ngdp_rpch,0.5,rolling window,absolute,bvar_const,0.317559163842335
2020,ngdp_rpch,0.5,rolling window,absolute,bvar_const,2.58977273403076
2021,ngdp_rpch,0.5,rolling window,absolute,bvar_const,1.76148382830232
2022,ngdp_rpch,0.5,rolling window,absolute,bvar_const,0.389437678702673
2023,ngdp_rpch,0.5,rolling window,absolute,bvar_const,0.47590135936948
2013,ngdp_rpch,1,rolling window,absolute,bvar_const,0.801413364938545
2014,ngdp_rpch,1,rolling window,absolute,bvar_const,0.774989339309027
2015,ngdp_rpch,1,rolling window,absolute,bvar_const,0.882922005858488
2016,ngdp_rpch,1,rolling window,absolute,bvar_const,0.727502509873948
2017,ngdp_rpch,1,rolling window,absolute,bvar_const,0.679998092419241
2018,ngdp_rpch,1,rolling window,absolute,bvar_const,0.735452924430916
2019,ngdp_rpch,1,rolling window,absolute,bvar_const,0.683969424718646
2020,ngdp_rpch,1,rolling window,absolute,bvar_const,6.63138778793544
2021,ngdp_rpch,1,rolling window,absolute,bvar_const,2.69557077109296
2022,ngdp_rpch,1,rolling window,absolute,bvar_const,0.509174331743193
2023,ngdp_rpch,1,rolling window,absolute,bvar_const,0.932457821702736
2013,ngdp_rpch,1.5,rolling window,absolute,bvar_const,1.04604353683169
2014,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.871023971193603
2015,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.833111069194363
2016,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.848989281449095
2017,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.725669588312237
2018,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.786525539170588
2019,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.822813080142636
2020,ngdp_rpch,1.5,rolling window,absolute,bvar_const,6.70319520017453
2021,ngdp_rpch,1.5,rolling window,absolute,bvar_const,5.25717456275059
2022,ngdp_rpch,1.5,rolling window,absolute,bvar_const,0.920358550107868
2023,ngdp_rpch,1.5,rolling window,absolute,bvar_const,1.06032753663091
2013,pcpi_pch,0,rolling window,absolute,bvar_const,0.0875790848896645
2014,pcpi_pch,0,rolling window,absolute,bvar_const,0.104292672106948
2015,pcpi_pch,0,rolling window,absolute,bvar_const,0.0916421812517748
2016,pcpi_pch,0,rolling window,absolute,bvar_const,0.0769903489640026
2017,pcpi_pch,0,rolling window,absolute,bvar_const,0.0729437763233824
2018,pcpi_pch,0,rolling window,absolute,bvar_const,0.0926857683647222
2019,pcpi_pch,0,rolling window,absolute,bvar_const,0.0794513917982798
2020,pcpi_pch,0,rolling window,absolute,bvar_const,0.197497535861779
2021,pcpi_pch,0,rolling window,absolute,bvar_const,0.0845640960339688
2022,pcpi_pch,0,rolling window,absolute,bvar_const,0.158521671179676
2023,pcpi_pch,0,rolling window,absolute,bvar_const,0.106780124094397
2013,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.255190562850959
2014,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.380797070944397
2015,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.303773586546491
2016,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.339386841105712
2017,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.380204718176262
2018,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.311172071454992
2019,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.386664535801028
2020,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.475514330899583
2021,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.474581666201545
2022,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.789547506722679
2023,pcpi_pch,0.5,rolling window,absolute,bvar_const,0.290152951833329
2013,pcpi_pch,1,rolling window,absolute,bvar_const,0.637301798376634
2014,pcpi_pch,1,rolling window,absolute,bvar_const,0.908986033665879
2015,pcpi_pch,1,rolling window,absolute,bvar_const,1.0197331687764
2016,pcpi_pch,1,rolling window,absolute,bvar_const,0.831868391391579
2017,pcpi_pch,1,rolling window,absolute,bvar_const,0.642367358656028
2018,pcpi_pch,1,rolling window,absolute,bvar_const,0.62366808010059
2019,pcpi_pch,1,rolling window,absolute,bvar_const,0.828762787892782
2020,pcpi_pch,1,rolling window,absolute,bvar_const,1.07249497320198
2021,pcpi_pch,1,rolling window,absolute,bvar_const,0.806779929014849
2022,pcpi_pch,1,rolling window,absolute,bvar_const,2.22474860897185
2023,pcpi_pch,1,rolling window,absolute,bvar_const,0.69163853862535
2013,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.31254511033308
2014,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.08247343183958
2015,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.67902241438439
2016,pcpi_pch,1.5,rolling window,absolute,bvar_const,0.997602577312924
2017,pcpi_pch,1.5,rolling window,absolute,bvar_const,0.885380296826712
2018,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.04843449650045
2019,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.05042907094455
2020,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.15778743709047
2021,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.59192741740313
2022,pcpi_pch,1.5,rolling window,absolute,bvar_const,2.15448481710946
2023,pcpi_pch,1.5,rolling window,absolute,bvar_const,1.39304626390128
2013,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.0919040865305949
2014,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.0936118775854167
2015,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.0870773165389438
2016,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.0857412995754415
2017,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.0854623935725043
2018,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.0868878203697929
2019,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.1805173025173
2020,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.557993030539901
2021,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.128147882924632
2022,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.114311558329165
2023,ngdp_rpch,0,rolling window,absolute,bvar_const-direct,0.109208613207237
2013,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.397068658357969
2014,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.566166573716994
2015,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.429756563749025
2016,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.420260477322657
2017,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.382829720898337
2018,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.383143291018991
2019,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.39677469166685
2020,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,2.42528630751151
2021,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,1.6940795777954
2022,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.400936472717898
2023,ngdp_rpch,0.5,rolling window,absolute,bvar_const-direct,0.443449539683997
2013,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.821964834769956
2014,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.832706981911416
2015,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.859464152831062
2016,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.721572941757168
2017,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.715092420644069
2018,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.757065520262621
2019,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.737921838804107
2020,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,6.60706462892212
2021,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,2.5837940111166
2022,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.582746176920652
2023,ngdp_rpch,1,rolling window,absolute,bvar_const-direct,0.847567265224145
2013,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.993100943056717
2014,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.92443597900307
2015,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.872887064814488
2016,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.906474325496094
2017,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.817189054011165
2018,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.827929288755526
2019,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.891633097280088
2020,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,6.63355886666383
2021,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,4.96777109775782
2022,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.888488644892657
2023,ngdp_rpch,1.5,rolling window,absolute,bvar_const-direct,0.940546749440236
2013,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.10092027388647
2014,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.113919076229191
2015,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.109799582633585
2016,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.0827380144322271
2017,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.0868150429550799
2018,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.106997900520772
2019,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.0916903987581967
2020,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.163087776528909
2021,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.071200081329943
2022,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.160789523175723
2023,pcpi_pch,0,rolling window,absolute,bvar_const-direct,0.106455204727958
2013,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.421129762050046
2014,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.453955976895243
2015,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.437504371018833
2016,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.457016197070456
2017,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.457486578822
2018,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.442279818640731
2019,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.479167107035394
2020,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.491703116253974
2021,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.507038709169614
2022,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.741588052854051
2023,pcpi_pch,0.5,rolling window,absolute,bvar_const-direct,0.404532268122356
2013,pcpi_pch,1,rolling window,absolute,bvar_const-direct,0.929740154142832
2014,pcpi_pch,1,rolling window,absolute,bvar_const-direct,1.02085301594698
2015,pcpi_pch,1,rolling window,absolute,bvar_const-direct,1.09803712645171
2016,pcpi_pch,1,rolling window,absolute,bvar_const-direct,0.977648329203692
2017,pcpi_pch,1,rolling window,absolute,bvar_const-direct,0.918764056196675
2018,pcpi_pch,1,rolling window,absolute,bvar_const-direct,0.913274877971844
2019,pcpi_pch,1,rolling window,absolute,bvar_const-direct,0.973730608277723
2020,pcpi_pch,1,rolling window,absolute,bvar_const-direct,1.13857017537798
2021,pcpi_pch,1,rolling window,absolute,bvar_const-direct,1.03228318159332
2022,pcpi_pch,1,rolling window,absolute,bvar_const-direct,1.8362891691441
2023,pcpi_pch,1,rolling window,absolute,bvar_const-direct,0.955497449609869
2013,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.34828882483809
2014,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.30694213907286
2015,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.60521819835595
2016,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.26460442013357
2017,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.20359560759122
2018,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.22931376586994
2019,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.23096402638283
2020,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.32511439798096
2021,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.5057454320376
2022,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,2.04451907086222
2023,pcpi_pch,1.5,rolling window,absolute,bvar_const-direct,1.44859695749741
2013,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.0698246841114218
2014,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.0745563392937214
2015,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.0706313986673236
2016,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.0638227948716534
2017,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.0645628425969739
2018,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.068439932771945
2019,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.169636532494627
2020,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.601342783727928
2021,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.145479979858765
2022,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.108647789275515
2023,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.0952608629953476
2013,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.303254359732778
2014,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.440653169176335
2015,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.353095100343124
2016,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.39365676082859
2017,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.333452939236107
2018,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.301389805287552
2019,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.292031054931044
2020,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,2.58977273403076
2021,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,1.76148382830232
2022,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.389437678702673
2023,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.47590135936948
2013,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.768052839008677
2014,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.719336936376367
2015,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.847339945438637
2016,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.681947061100361
2017,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.660104352562658
2018,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.688432268156421
2019,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.646472025745608
2020,ngdp_rpch,1,rolling window,absolute,bvar_mix,6.5283760375958
2021,ngdp_rpch,1,rolling window,absolute,bvar_mix,2.69557077109296
2022,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.509174331743193
2023,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.932457821702736
2013,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.991020233971161
2014,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.774270200808802
2015,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.788415983156185
2016,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.813977745175014
2017,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.668071717137797
2018,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.744591611542973
2019,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.76096772296597
2020,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,6.54885940550939
2021,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,5.25717456275059
2022,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.920358550107868
2023,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,1.06032753663091
2013,pcpi_pch,0,rolling window,absolute,bvar_mix,0.0840292466594163
2014,pcpi_pch,0,rolling window,absolute,bvar_mix,0.093323632671593
2015,pcpi_pch,0,rolling window,absolute,bvar_mix,0.0895800383020494
2016,pcpi_pch,0,rolling window,absolute,bvar_mix,0.0742043217009869
2017,pcpi_pch,0,rolling window,absolute,bvar_mix,0.0689459086767448
2018,pcpi_pch,0,rolling window,absolute,bvar_mix,0.0930201331798673
2019,pcpi_pch,0,rolling window,absolute,bvar_mix,0.0748802460304068
2020,pcpi_pch,0,rolling window,absolute,bvar_mix,0.197497535861779
2021,pcpi_pch,0,rolling window,absolute,bvar_mix,0.0845640960339688
2022,pcpi_pch,0,rolling window,absolute,bvar_mix,0.158521671179676
2023,pcpi_pch,0,rolling window,absolute,bvar_mix,0.106780124094397
2013,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.220286869528034
2014,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.387690221469847
2015,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.296770989519756
2016,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.349836395615907
